job_id,listed_time,closed_time,expiry
3693047121,1.69273E+12,,1.70828E+12
3693047129,1.69273E+12,,1.69532E+12
3693047158,1.69273E+12,,1.69532E+12
3693047233,1.69273E+12,,1.69532E+12
3693047310,1.69273E+12,,1.70828E+12
3693047337,1.69273E+12,,1.69532E+12
3693047342,1.69273E+12,,1.70828E+12
3693047363,1.69273E+12,,1.69532E+12
3693047382,1.69273E+12,,1.69532E+12
3693047412,1.69273E+12,,1.69532E+12
3693047425,1.69273E+12,,1.69532E+12
3693047516,1.69273E+12,,1.69532E+12
3693047523,1.69273E+12,,1.70828E+12
3693047529,1.69273E+12,1.69E+12,1.69532E+12
3693047578,1.69273E+12,,1.69533E+12
3693047579,1.69273E+12,,1.69533E+12
3693047589,1.69273E+12,,1.70829E+12
3693047624,1.69273E+12,,1.70829E+12
3693047625,1.69273E+12,,1.69533E+12
3693047648,1.69273E+12,,1.69533E+12
3693047659,1.69273E+12,,1.69533E+12
3693047681,1.69273E+12,,1.70829E+12
3693047685,1.69273E+12,,1.70829E+12
3693047687,1.69273E+12,,1.69533E+12
3693047697,1.69273E+12,,1.69533E+12
3693047713,1.69273E+12,,1.69533E+12
3693047730,1.69273E+12,,1.70829E+12
3693047735,1.69273E+12,,1.69533E+12
3693047737,1.69273E+12,,1.69533E+12
3693047775,1.69279E+12,,1.69792E+12
3693047779,1.69274E+12,,1.69533E+12
3693047788,1.69273E+12,,1.69533E+12
3693047825,1.69273E+12,,1.69533E+12
3693047847,1.69273E+12,,1.69533E+12
3693047906,1.69273E+12,,1.69533E+12
3693047921,1.69274E+12,,1.69533E+12
3693047935,1.69273E+12,,1.69533E+12
3693047938,1.69273E+12,,1.69533E+12
3693047939,1.69273E+12,,1.69533E+12
3693047976,1.69274E+12,,1.69533E+12
3693047981,1.69274E+12,,1.69533E+12
3693047990,1.69274E+12,,1.69533E+12
3693047991,1.69274E+12,,1.69533E+12
3693047999,1.69274E+12,,1.69533E+12
3693048013,1.69273E+12,1.69E+12,1.69532E+12
3693048029,1.69273E+12,,1.69532E+12
3693048041,1.69273E+12,,1.69532E+12
3693048064,1.69273E+12,,1.70828E+12
3693048068,1.69273E+12,,1.70828E+12
3693048102,1.69273E+12,,1.70828E+12
3693048156,1.69273E+12,,1.69532E+12
3693048158,1.69273E+12,,1.69532E+12
3693048160,1.69273E+12,,1.69534E+12
3693048181,1.69274E+12,,1.70829E+12
3693048189,1.69273E+12,1.69E+12,1.70828E+12
3693048218,1.69273E+12,,1.69532E+12
3693048232,1.69273E+12,,1.69532E+12
3693048253,1.69273E+12,,1.70828E+12
3693048256,1.69273E+12,,1.69532E+12
3693048258,1.69273E+12,,1.69532E+12
3693048267,1.69273E+12,1.69E+12,1.69532E+12
3693048272,1.69273E+12,,1.69532E+12
3693048273,1.69273E+12,,1.69532E+12
3693048281,1.69273E+12,,1.70829E+12
3693048290,1.69273E+12,1.69E+12,1.70829E+12
3693048319,1.69273E+12,,1.70828E+12
3693048320,1.69273E+12,,1.69532E+12
3693048354,1.69273E+12,,1.69532E+12
3693048357,1.69273E+12,,1.70829E+12
3693048367,1.69273E+12,,1.70828E+12
3693048369,1.69273E+12,,1.69532E+12
3693048372,1.69273E+12,,1.69532E+12
3693048399,1.69273E+12,,1.69533E+12
3693048409,1.69273E+12,,1.69532E+12
3693048437,1.69273E+12,1.69E+12,1.69532E+12
3693048439,1.69273E+12,,1.69532E+12
3693048444,1.69273E+12,,1.69532E+12
3693048466,1.69273E+12,,1.69534E+12
3693048477,1.69273E+12,,1.70829E+12
3693048481,1.69273E+12,,1.69533E+12
3693048494,1.69273E+12,,1.69533E+12
3693048496,1.69273E+12,,1.70829E+12
3693048500,1.69273E+12,,1.69533E+12
3693048501,1.69273E+12,,1.69533E+12
3693048540,1.69273E+12,,1.69533E+12
3693048543,1.69273E+12,,1.69533E+12
3693048550,1.69273E+12,,1.69533E+12
3693048566,1.69273E+12,,1.69533E+12
3693048589,1.69273E+12,,1.69533E+12
3693048603,1.69273E+12,,1.70829E+12
3693048620,1.69273E+12,,1.70829E+12
3693048623,1.69273E+12,1.69E+12,1.70829E+12
3693048624,1.69273E+12,,1.69533E+12
3693048645,1.69273E+12,,1.70829E+12
3693048647,1.69273E+12,,1.69533E+12
3693048652,1.69273E+12,1.69E+12,1.69533E+12
3693048657,1.69273E+12,1.69E+12,1.69533E+12
3693048676,1.69274E+12,,1.70829E+12
3693048680,1.6928E+12,,1.69792E+12
3693048686,1.69273E+12,,1.70829E+12
3693048690,1.69273E+12,1.69E+12,1.69533E+12
3693048695,1.69273E+12,,1.69533E+12
3693048709,1.69273E+12,,1.69533E+12
3693048710,1.69273E+12,,1.69533E+12
3693048715,1.69273E+12,,1.70829E+12
3693048760,1.69282E+12,,1.69792E+12
3693048766,1.69273E+12,,1.69533E+12
3693048776,1.69273E+12,,1.69533E+12
3693048780,1.69274E+12,,1.69533E+12
3693048790,1.69274E+12,,1.69533E+12
3693048801,1.69282E+12,,1.69541E+12
3693048807,1.69274E+12,,1.69533E+12
3693048827,1.69274E+12,,1.69533E+12
3693048869,1.69274E+12,,1.69533E+12
3693048899,1.69274E+12,,1.69533E+12
3693048900,1.69274E+12,,1.69533E+12
3693048907,1.69274E+12,,1.69533E+12
3693048917,1.69274E+12,,1.69533E+12
3693048954,1.69274E+12,,1.69533E+12
3693048969,1.69274E+12,,1.69533E+12
3693048993,1.69274E+12,,1.69533E+12
3693048995,1.69274E+12,,1.69533E+12
3693049001,1.69273E+12,,1.69532E+12
3693049016,1.69273E+12,,1.69532E+12
3693049115,1.69273E+12,,1.69532E+12
3693049118,1.69273E+12,,1.69534E+12
3693049125,1.69273E+12,,1.69532E+12
3693049132,1.69273E+12,,1.69532E+12
3693049135,1.69273E+12,1.69E+12,1.70828E+12
3693049158,1.69273E+12,,1.70828E+12
3693049159,1.69273E+12,,1.70828E+12
3693049176,1.69273E+12,,1.69532E+12
3693049181,1.69273E+12,,1.69532E+12
3693049197,1.69273E+12,,1.69532E+12
3693049219,1.69273E+12,1.69E+12,1.69532E+12
3693049231,1.69273E+12,,1.69532E+12
3693049291,1.69273E+12,,1.69532E+12
3693049300,1.69273E+12,,1.70828E+12
3693049304,1.69273E+12,1.69E+12,1.69532E+12
3693049332,1.69273E+12,,1.69532E+12
3693049354,1.69273E+12,,1.69532E+12
3693049365,1.69273E+12,,1.70829E+12
3693049369,1.69273E+12,,1.69532E+12
3693049405,1.69273E+12,1.69E+12,1.69532E+12
3693049466,1.69273E+12,,1.69533E+12
3693049467,1.69273E+12,,1.69533E+12
3693049483,1.69282E+12,,1.69792E+12
3693049490,1.69273E+12,,1.69533E+12
3693049510,1.69273E+12,,1.69533E+12
3693049513,1.69273E+12,,1.70829E+12
3693049542,1.69273E+12,,1.69533E+12
3693049560,1.69273E+12,,1.70829E+12
3693049603,1.69273E+12,,1.69533E+12
3693049608,1.69273E+12,,1.69533E+12
3693049623,1.69273E+12,,1.69533E+12
3693049628,1.69273E+12,,1.69533E+12
3693049649,1.69274E+12,,1.70829E+12
3693049662,1.69273E+12,,1.70829E+12
3693049684,1.69273E+12,,1.70829E+12
3693049687,1.69273E+12,,1.69533E+12
3693049688,1.69273E+12,,1.69533E+12
3693049730,1.69273E+12,1.69E+12,1.70829E+12
3693049746,1.69274E+12,,1.69533E+12
3693049747,1.69274E+12,,1.69533E+12
3693049749,1.69276E+12,,1.69535E+12
3693049764,1.69273E+12,,1.69533E+12
3693049802,1.69274E+12,,1.69533E+12
3693049804,1.69274E+12,,1.69533E+12
3693049811,1.69274E+12,,1.70829E+12
3693049823,1.69274E+12,,1.70829E+12
3693049826,1.69274E+12,,1.69533E+12
3693049836,1.69274E+12,,1.69533E+12
3693049864,1.69274E+12,,1.69533E+12
3693049869,1.69274E+12,,1.69533E+12
3693049877,1.69274E+12,,1.69533E+12
3693049883,1.69274E+12,,1.69533E+12
3693049896,1.69274E+12,,1.69533E+12
3693049907,1.69274E+12,,1.69533E+12
3693049911,1.69274E+12,,1.69533E+12
3693049928,1.69274E+12,,1.69533E+12
3693049930,1.69274E+12,,1.69533E+12
3693049933,1.69274E+12,,1.69533E+12
3693049955,1.69274E+12,,1.69533E+12
3693049964,1.69274E+12,,1.69533E+12
3693050004,1.69273E+12,,1.69532E+12
3693050049,1.69273E+12,,1.69532E+12
3693050081,1.69273E+12,,1.69532E+12
3693050092,1.69273E+12,,1.69532E+12
3693050122,1.69273E+12,,1.69532E+12
3693050125,1.69273E+12,,1.69532E+12
3693050127,1.69273E+12,1.69E+12,1.69532E+12
3693050128,1.69273E+12,,1.69532E+12
3693050149,1.69273E+12,,1.70828E+12
3693050157,1.69273E+12,,1.69532E+12
3693050184,1.6928E+12,1.69E+12,1.70051E+12
3693050193,1.69273E+12,,1.69532E+12
3693050268,1.69273E+12,,1.69532E+12
3693050275,1.69273E+12,1.69E+12,1.69532E+12
3693050279,1.69273E+12,,1.69532E+12
3693050293,1.69273E+12,,1.70829E+12
3693050332,1.69273E+12,,1.70829E+12
3693050356,1.69273E+12,,1.69532E+12
3693050393,1.69273E+12,,1.70829E+12
3693050412,1.69273E+12,,1.69533E+12
3693050454,1.69273E+12,,1.70829E+12
3693050473,1.69273E+12,,1.69533E+12
3693050493,1.69273E+12,,1.69533E+12
3693050501,1.69273E+12,,1.70829E+12
3693050502,1.69273E+12,,1.70829E+12
3693050538,1.69273E+12,,1.69533E+12
3693050570,1.69273E+12,,1.69533E+12
3693050572,1.69273E+12,,1.69533E+12
3693050579,1.69273E+12,,1.69533E+12
3693050606,1.69273E+12,1.69E+12,1.69533E+12
3693050619,1.69273E+12,,1.69533E+12
3693050622,1.69282E+12,,1.69541E+12
3693050623,1.69274E+12,,1.69533E+12
3693050630,1.69273E+12,,1.69533E+12
3693050669,1.69273E+12,,1.69533E+12
3693050670,1.69273E+12,,1.69533E+12
3693050675,1.69273E+12,,1.70829E+12
3693050685,1.69273E+12,1.69E+12,1.70829E+12
3693050722,1.69274E+12,,1.69533E+12
3693050743,1.69273E+12,,1.69533E+12
3693050755,1.69274E+12,,1.69533E+12
3693050775,1.69274E+12,,1.69533E+12
3693050776,1.69274E+12,,1.69533E+12
3693050789,1.69274E+12,,1.69533E+12
3693050797,1.6928E+12,,1.69539E+12
3693050815,1.69274E+12,,1.69533E+12
3693050823,1.69274E+12,,1.70829E+12
3693050826,1.69276E+12,,1.69535E+12
3693050834,1.69274E+12,,1.69533E+12
3693050838,1.69274E+12,,1.70829E+12
3693050846,1.69274E+12,,1.69533E+12
3693050861,1.69274E+12,,1.69533E+12
3693050862,1.69274E+12,,1.69533E+12
3693050868,1.69274E+12,,1.69533E+12
3693050875,1.69274E+12,,1.70829E+12
3693050884,1.69274E+12,,1.70829E+12
3693050886,1.69274E+12,,1.70829E+12
3693050899,1.69274E+12,,1.69533E+12
3693050903,1.69274E+12,,1.69533E+12
3693050905,1.69274E+12,,1.70829E+12
3693050912,1.69274E+12,,1.69533E+12
3693050931,1.69274E+12,1.69E+12,1.69533E+12
3693050934,1.69274E+12,1.69E+12,1.69533E+12
3693050963,1.69274E+12,,1.70829E+12
3693050966,1.69274E+12,,1.69533E+12
3693050974,1.69274E+12,1.69E+12,1.69533E+12
3693050979,1.69274E+12,,1.69533E+12
3693050985,1.69274E+12,,1.69533E+12
3693051019,1.69273E+12,,1.69532E+12
3693051049,1.69273E+12,,1.69532E+12
3693051055,1.69273E+12,,1.69532E+12
3693051061,1.69273E+12,,1.69532E+12
3693051095,1.69273E+12,,1.69532E+12
3693051125,1.69273E+12,,1.69532E+12
3693051141,1.69273E+12,,1.69532E+12
3693051146,1.69273E+12,,1.69532E+12
3693051150,1.69273E+12,,1.69532E+12
3693051152,1.69273E+12,,1.70828E+12
3693051153,1.69273E+12,,1.69532E+12
3693051168,1.69273E+12,,1.69532E+12
3693051213,1.69273E+12,,1.69533E+12
3693051225,1.69273E+12,1.69E+12,1.69533E+12
3693051244,1.69273E+12,,1.69533E+12
3693051247,1.69273E+12,,1.70829E+12
3693051280,1.69273E+12,,1.69533E+12
3693051334,1.69273E+12,,1.69533E+12
3693051340,1.69273E+12,,1.69533E+12
3693051385,1.69273E+12,,1.69533E+12
3693051410,1.69282E+12,,1.69541E+12
3693051416,1.69273E+12,,1.69533E+12
3693051430,1.69282E+12,,1.69541E+12
3693051434,1.69279E+12,1.69E+12,1.69792E+12
3693051440,1.69273E+12,,1.70829E+12
3693051451,1.69273E+12,,1.70829E+12
3693051455,1.69273E+12,,1.69534E+12
3693051456,1.69273E+12,,1.70829E+12
3693051459,1.69273E+12,,1.70829E+12
3693051472,1.69282E+12,,1.70051E+12
